image_name,gt_area,gt_perimeter,gt_aspect_ratio,gt_centroid_x,gt_centroid_y,gt_bbox_x,gt_bbox_y,gt_bbox_w,gt_bbox_h
N_03_02,894,124.08326017856598,1.2580645161290323,152.86577181208054,286.52013422818794,136,269,39,31
O_01_03,3030,287.48022854328156,2.130434782608696,120.38481848184819,19.7003300330033,72,0,98,46
O_01_03,2030,183.6812390089035,1.1538461538461537,321.0256157635468,26.14926108374384,292,1,60,52
O_01_03,2103,254.89444196224213,1.2166666666666666,211.73466476462198,41.465049928673324,177,6,73,60
O_01_03,1067,139.63960897922516,0.64,20.06560449859419,52.38612933458294,3,31,32,50
O_01_03,756,124.81118190288544,0.7142857142857143,54.21164021164021,59.07804232804233,41,40,30,42
O_01_03,9590,504.8010764122009,0.8455882352941176,272.4456725755996,108.34025026068822,215,41,115,136
O_01_03,571,158.36753058433533,1.1818181818181819,101.1015761821366,61.14185639229422,83,46,39,33
O_01_03,4617,307.4802289009094,0.5045045045045045,374.8477366255144,119.66168507688975,344,71,56,111
O_01_03,4320,297.5634882450104,1.1666666666666667,133.57569444444445,117.40671296296296,89,76,91,78
O_01_03,534,95.01219260692596,0.8333333333333334,177.51498127340824,100.15168539325843,165,86,25,30
O_01_03,637,101.8406195640564,0.6052631578947368,11.094191522762952,122.61852433281005,0,104,23,38
O_01_03,711,119.39696824550629,1.09375,70.98030942334739,127.91279887482419,52,111,35,32
O_01_03,1431,151.92388021945953,1.4871794871794872,209.5716282320056,163.70510132774282,179,143,58,39
O_01_03,3128,252.65180158615112,1.6538461538461537,43.36860613810742,177.38523017902813,0,151,86,52
O_01_03,5905,323.6223645210266,0.6880733944954128,361.65520745131244,237.61676545300594,322,184,75,109
O_01_03,9488,575.6295031309128,1.2894736842105263,143.13943929173692,245.9006112984823,69,186,147,114
O_01_03,2527,210.45079243183136,0.9692307692307692,273.5219628017412,221.83537791848042,238,190,63,65
O_01_03,1713,159.9238796234131,0.9230769230769231,45.78692352597782,245.3409223584355,23,219,48,52
O_01_03,1996,176.85281229019165,1.25,236.68286573146293,274.21743486973946,210,249,60,48
P_01_01,533,90.87005710601807,1.3043478260869565,12.403377110694183,9.061913696060037,0,0,30,23
P_01_01,997,136.9116872549057,1.7586206896551724,62.964894684052155,10.66198595787362,39,0,51,29
P_01_01,7273,368.49242103099823,1.1515151515151516,231.76570878592054,39.06682249415647,173,0,114,99
P_01_01,510,159.88224959373474,1.8636363636363635,341.55882352941177,11.488235294117647,320,2,41,22
P_01_01,514,85.94112491607666,1.0,386.3891050583658,15.091439688715953,374,2,26,26
P_01_01,1013,175.43859827518463,0.9130434782608695,108.99703849950642,32.153010858835145,88,5,42,46
P_01_01,2112,185.9655101299286,0.6764705882352942,26.611268939393938,47.85227272727273,4,15,46,68
P_01_01,1089,137.39696848392487,0.8333333333333334,156.19467401285584,37.651974288337925,140,16,35,42
P_01_01,1968,232.0660148859024,1.2352941176470589,319.1128048780488,49.23678861788618,286,25,63,51
P_01_01,1699,165.39696848392487,0.9,379.5791642142437,77.94702766333137,355,51,45,50
P_01_01,16332,1051.7026586532593,0.7819148936170213,99.97765123683565,157.39333823169238,24,60,147,188
P_01_01,630,132.71067690849304,0.925,171.32539682539684,95.48095238095237,153,79,37,40
P_01_01,3412,326.1909044981003,0.9746835443037974,288.2966002344666,125.01582649472451,248,87,77,79
P_01_01,683,115.05382251739502,1.1818181818181819,203.40409956076135,122.4787701317716,185,107,39,33
P_01_01,4052,293.7644988298416,0.6764705882352942,372.68657453109574,160.68311944718658,331,117,69,102
P_01_01,4167,457.5462431907654,1.3289473684210527,247.69306455483562,210.95416366690665,204,168,101,76
P_01_01,1200,150.61017179489136,1.1666666666666667,335.2125,234.7675,315,212,49,42
P_01_01,3655,261.6812392473221,1.6727272727272726,134.96470588235294,275.749658002736,86,245,92,55
P_01_01,2528,259.33809304237366,2.1333333333333333,235.41337025316454,281.8682753164557,197,255,96,45
P_01_01,1946,176.08326017856598,1.7222222222222223,31.266700924974305,279.41212744090444,1,262,62,36
P_01_03,1696,158.46803641319275,1.186046511627907,286.7010613207547,20.129716981132077,261,0,51,43
P_01_03,10973,716.440685749054,0.6894736842105263,331.08311309578056,97.16677298824388,265,1,131,190
P_01_03,18370,630.3990556001663,1.2341772151898733,178.2543821448013,83.65149700598802,88,9,195,158
P_01_03,3169,242.65180146694183,1.6666666666666667,41.25654780687914,33.68128747238877,0,10,85,51
P_01_03,2842,217.58073365688324,0.984375,47.17065446868403,115.14109781843771,17,83,63,64
P_01_03,2149,205.68123936653137,0.8571428571428571,376.5342019543974,143.61284318287576,346,119,54,63
P_01_03,739,112.91168713569641,0.9166666666666666,341.1948579161028,165.95399188092017,326,146,33,36
P_01_03,7929,385.8477591276169,1.4945054945054945,79.83717997225375,200.02446714592003,5,156,136,91
P_01_03,922,119.49747371673584,1.088235294117647,173.07917570498915,202.82646420824295,155,187,37,34
P_01_03,2457,229.4802280664444,1.2203389830508475,322.5014245014245,219.00407000407,283,194,72,59
P_01_03,2069,208.12489080429077,0.38372093023255816,385.64088931851137,246.00241662638956,367,200,33,86
P_01_03,2573,212.12489104270935,0.6901408450704225,19.75514963078119,267.5169063350175,0,229,49,71
P_01_03,520,155.7817440032959,1.0,190.1673076923077,244.67115384615386,173,230,36,36
P_01_03,2190,291.9066342115402,1.0333333333333334,134.04520547945205,264.175799086758,103,237,62,60
P_01_03,3387,467.48736810684204,1.7377049180327868,295.8857395925598,269.9241216415707,247,237,106,61
P_01_03,2379,201.19595801830292,1.2941176470588236,214.36948297604036,278.2400168137873,181,249,66,51
P_03_01,12006,793.89652967453,1.7966101694915255,221.48742295518906,50.94286190238214,92,0,212,118
P_03_01,3281,334.35028529167175,0.59375,22.293508076805853,48.36482779640354,0,2,57,96
P_03_01,4351,395.5046135187149,1.2236842105263157,349.55458515283846,44.43645139048495,307,10,93,76
P_03_01,1987,229.48022854328156,0.6056338028169014,83.74685455460494,56.584297936587824,65,24,43,71
P_03_01,943,192.06601560115814,0.8695652173913043,175.01166489925768,105.084835630965,155,80,40,46
P_03_01,6057,509.48736786842346,1.0,53.68713884761433,168.62786858180618,0,105,128,128
P_03_01,13102,589.0853470563889,1.0616438356164384,312.81453213249887,183.36467714852694,245,106,155,146
P_03_01,672,150.81118202209473,2.625,248.51636904761904,132.37946428571428,215,119,63,24
P_03_01,6329,372.6761863231659,1.7692307692307692,156.20761573708327,164.10933796808342,85,124,138,78
P_03_01,5415,415.6639938354492,0.9680851063829787,35.25964912280702,262.98818097876267,0,206,91,94
P_03_01,5999,470.3746702671051,1.8783783783783783,161.0608434739123,256.47341223537256,98,224,139,74
P_03_01,690,127.15432798862457,1.6206896551724137,381.23333333333335,243.4144927536232,353,228,47,29
P_03_01,1569,157.98275482654572,1.1666666666666667,371.836201402167,279.646908859146,347,258,49,42
P_03_04,5712,389.7056235074997,1.2727272727272727,181.32422969187675,35.24264705882353,128,0,112,88
P_03_04,857,140.12488996982574,0.8292682926829268,68.05600933488915,23.27887981330222,52,3,34,41
P_03_04,1914,296.8771963119507,0.6506024096385542,292.9205851619645,41.4153605015674,268,2,54,83
P_03_04,1188,134.9533177614212,0.9767441860465116,349.2693602693603,43.94949494949495,328,23,42,43
P_03_04,4625,275.76449942588806,0.875,93.40237837837837,81.60778378378379,57,39,77,88
P_03_04,1116,138.08326065540314,0.5384615384615384,12.124551971326165,67.59229390681004,0,40,28,52
P_03_04,1883,196.99494695663452,1.5476190476190477,239.74561869357407,92.83749336165693,206,70,65,42
P_03_04,2535,202.89444291591644,0.8382352941176471,362.3834319526627,103.38382642998027,336,72,57,68
P_03_04,9156,503.54624330997467,0.6358024691358025,264.8435998252512,193.5370249017038,215,117,103,162
P_03_04,736,118.2253954410553,0.6341463414634146,127.9524456521739,156.41032608695653,115,136,26,41
P_03_04,919,132.71067643165588,1.3142857142857143,339.71599564744287,187.81501632208924,317,173,46,35
P_03_04,2331,224.65180146694183,0.68,66.75289575289575,216.56284856284856,42,178,51,75
P_03_04,5367,429.98989510536194,0.7606837606837606,184.51499906838086,254.70989379541643,133,183,89,117
P_03_04,904,158.56854116916656,0.3442622950819672,8.601769911504425,226.6183628318584,0,194,21,61
P_03_04,1410,194.89444160461426,0.6956521739130435,121.63333333333334,252.56524822695036,98,216,48,69
P_03_04,2386,223.8233743906021,1.1785714285714286,316.9216261525566,274.34911986588435,282,242,66,56
Q_02_02,663,100.04163002967834,1.0357142857142858,12.298642533936652,11.935143288084465,0,0,29,28
Q_02_02,1003,136.12489008903503,1.0,182.024925224327,15.84147557328016,164,0,40,40
Q_02_02,3948,330.0660148859024,0.8148148148148148,254.66565349544072,39.63880445795339,225,0,66,81
Q_02_02,1160,171.53910386562347,0.9130434782608695,315.95086206896553,20.573275862068964,298,0,42,46
Q_02_02,10997,675.8305138349533,0.4182692307692308,364.04228425934343,91.9540783850141,313,2,87,208
Q_02_02,654,192.02438509464264,3.1,68.33792048929664,24.071865443425075,39,14,62,20
Q_02_02,740,103.740114569664,1.2413793103448276,148.96891891891892,35.75405405405405,130,21,36,29
Q_02_02,994,226.79393696784973,0.8703703703703703,133.0050301810865,65.05432595573441,108,36,47,54
Q_02_02,2476,232.85281217098236,2.1707317073170733,58.13206785137318,59.51211631663974,19,39,89,41
Q_02_02,7142,400.87719678878784,0.6201550387596899,97.16760011201345,156.1923830859703,55,92,80,129
Q_02_02,3146,462.6345565319061,0.49514563106796117,159.42212333121424,142.11220597584233,135,94,51,103
Q_02_02,3119,263.0365777015686,0.6451612903225806,25.573901891631934,150.26803462648286,0,103,60,93
Q_02_02,9078,441.46298384666443,0.9722222222222222,258.9069178233091,151.80171844018506,207,103,105,108
Q_02_02,623,129.0538226366043,1.0857142857142856,325.3836276083467,191.6597110754414,310,175,38,35
Q_02_02,5331,334.97770154476166,0.7857142857142857,360.53929844306884,246.4470080660289,319,199,77,98
Q_02_02,6375,450.617311000824,1.3218390804597702,171.1510588235294,256.9756862745098,120,213,115,87
Q_02_02,4684,318.59292578697205,1.588235294117647,46.29248505550811,267.32792485055506,0,232,108,68
Q_02_02,3625,241.33809328079224,1.2950819672131149,281.17048275862066,272.70041379310345,245,239,79,61
Q_03_01,1912,191.88224947452545,2.027027027027027,51.98849372384937,13.748430962343097,17,0,75,37
Q_03_01,997,130.22539603710175,1.2857142857142858,354.87963891675025,30.211634904714142,333,15,45,35
Q_03_01,2550,207.92387974262238,0.7647058823529411,286.8921568627451,48.70980392156863,260,17,52,68
Q_03_01,10908,446.1320307254791,0.8823529411764706,193.41538320498717,86.71497983131647,130,24,120,136
Q_03_01,593,107.69848418235779,0.4090909090909091,392.15177065767284,79.50252951096121,382,57,18,44
Q_03_01,5375,292.10764479637146,0.9534883720930233,90.43813953488372,104.72706976744186,50,63,82,86
Q_03_01,3030,230.50966608524323,0.6144578313253012,377.3689768976898,136.78646864686468,349,100,51,83
Q_03_01,1804,172.26702535152435,1.2553191489361701,35.858647450110865,156.67350332594236,5,133,59,47
Q_03_01,1577,184.40916097164154,0.98,132.91502853519341,182.5567533291059,107,158,49,50
Q_03_01,2372,203.6812388896942,0.7,300.033305227656,208.0860033726813,277,171,49,70
Q_03_01,3871,264.793937087059,1.1884057971014492,224.59002841642987,210.3110307414105,183,183,82,69
Q_03_01,6352,348.0487701892853,0.7663551401869159,44.29313602015113,241.20607682619647,2,187,82,107
Q_03_01,1452,183.78174459934235,1.065217391304348,371.84366391184574,208.76101928374655,349,187,49,46
Q_03_01,850,129.8822499513626,0.7608695652173914,120.59647058823529,243.52470588235295,105,223,35,46
Q_03_01,1247,181.78174448013306,0.9767441860465116,171.11627906976744,253.1347233360064,150,230,42,43
Q_03_01,2127,225.9238796234131,1.1320754716981132,364.08650681711333,276.30371415138694,333,247,60,53
Q_03_01,572,119.15432810783386,0.6666666666666666,97.56993006993007,280.4755244755245,87,258,26,39
Q_03_01,2477,232.16652023792267,1.9268292682926829,264.6015341138474,278.37101332256765,226,258,79,41
Q_04_02,7301,729.612258553505,2.727272727272727,163.1025886864813,29.880153403643337,83,0,180,66
Q_04_02,1175,164.9533168077469,1.8064516129032258,282.36340425531915,14.367659574468085,260,0,56,31
Q_04_02,6512,530.0731552839279,0.48366013071895425,34.98556511056511,87.675214987715,0,8,74,153
Q_04_02,893,179.53910386562347,0.3611111111111111,85.12989921612542,72.32474804031355,75,39,26,72
Q_04_02,5231,350.19090485572815,0.900990099009901,272.11833301471995,85.83100745555343,225,43,91,101
Q_04_02,3752,284.00713992118835,0.9024390243902439,351.317697228145,89.36993603411514,321,44,74,82
Q_04_02,5809,426.33304023742676,1.125,146.76846273024617,108.61094852814598,100,66,108,96
Q_04_02,2243,208.7523066997528,1.0172413793103448,215.34150691038786,124.68524297815426,187,94,59,58
Q_04_02,794,124.22539520263672,1.1875,316.0743073047859,148.29974811083125,298,132,38,32
Q_04_02,6407,343.7228697538376,0.4626865671641791,372.3237084438895,196.98938660839707,338,134,62,134
Q_04_02,8905,650.2569204568863,1.0158730158730158,232.67411566535654,231.58596294216733,180,174,128,126
Q_04_02,4341,278.5512959957123,0.8674698795180723,53.58650080626584,215.17806956922368,21,176,72,83
Q_04_02,1880,194.6101713180542,1.0208333333333333,151.62446808510637,204.9787234042553,126,182,49,48
Q_04_02,3143,227.96551060676575,1.0757575757575757,111.9793191218581,264.3827553293032,77,228,71,66
Q_04_02,745,126.32590067386627,1.4137931034482758,319.5006711409396,261.43892617449666,301,246,41,29
Q_04_02,684,110.42640566825867,1.75,60.521929824561404,289.56140350877195,37,276,42,24
T_04_01,2285,194.50966596603394,0.8125,75.65820568927789,29.96761487964989,49,1,52,64
T_04_01,620,118.08326017856598,1.56,185.11935483870968,10.793548387096774,166,0,39,25
T_04_01,1249,154.12488985061646,0.7755102040816326,366.56124899919934,24.819855884707767,344,3,38,49
T_04_01,1198,174.26702523231506,0.7407407407407407,20.156928213689483,52.8873121869783,0,26,40,54
T_04_01,682,108.22539532184601,0.8108108108108109,224.47947214076245,45.225806451612904,210,29,30,37
T_04_01,7228,362.49242079257965,0.9504950495049505,300.0444106253459,81.75456557830658,254,31,96,101
T_04_01,7114,514.0559111833572,1.1228070175438596,184.12032611751476,103.12046668540906,115,50,128,114
T_04_01,1720,374.57568097114563,0.5481481481481482,67.62093023255814,120.5296511627907,35,56,74,135
T_04_01,2590,208.3675309419632,0.647887323943662,379.14980694980693,123.17335907335908,354,88,46,71
T_04_01,2079,192.7523066997528,0.7777777777777778,118.48244348244349,145.56950456950457,98,111,49,63
T_04_01,1037,127.49747335910797,1.2727272727272727,31.08582449373192,132.8003857280617,10,118,42,33
T_04_01,2513,198.71067702770233,0.7058823529411765,20.303223239156388,182.13967369677675,0,146,48,68
T_04_01,5388,384.87719690799713,1.0804597701149425,302.7912026726058,195.73737936154419,258,153,94,87
T_04_01,806,120.66904664039612,0.6046511627906976,381.9665012406948,197.55831265508684,370,178,26,43
T_04_01,11352,681.0853477716446,1.575,213.42468287526427,249.52114164904862,130,180,189,120
T_04_01,2065,214.65180230140686,1.0363636363636364,82.29733656174334,220.03825665859563,59,189,57,55
T_04_01,1244,139.98275482654572,1.024390243902439,20.507234726688104,279.2323151125402,0,259,42,41
T_04_01,1163,133.49747347831726,0.9024390243902439,79.83662940670679,279.7463456577816,63,259,37,41
T_04_01,1135,150.08326017856598,1.65625,362.2246696035242,286.79030837004404,339,268,53,32
T_04_01,917,126.91168737411499,1.5333333333333334,129.28571428571428,287.8887677208288,109,270,46,30
T_04_03,3127,266.40916097164154,0.6823529411764706,24.484489926447075,33.84937639910457,0,0,58,85
T_04_03,23883,1319.7686730623245,0.5555555555555556,85.67190051501068,133.24138508562575,14,1,155,279
T_04_03,1150,183.09545254707336,1.2432432432432432,165.3678260869565,14.70695652173913,146,0,46,37
T_04_03,4573,290.30865597724915,1.3088235294117647,284.52088344631534,32.28165318171878,240,0,89,68
T_04_03,2215,205.05382227897644,1.25,362.0722347629797,19.353047404063204,335,0,65,52
T_04_03,6996,630.8010764122009,1.3235294117647058,224.90423098913664,96.66938250428817,154,52,135,102
T_04_03,3169,278.6934313774109,1.5423728813559323,336.61344272641213,112.4632376143894,298,86,91,59
T_04_03,11625,682.1391695737839,0.9617834394904459,170.73720430107528,213.05720430107527,100,143,151,157
T_04_03,6276,395.806129693985,1.0206185567010309,358.8964308476737,184.03059273422562,301,142,99,97
T_04_03,5064,348.6345571279526,1.0,284.26915481832543,242.733214849921,234,183,99,99
T_04_03,1228,144.42640590667725,1.8275862068965518,374.92182410423453,286.85667752443,347,271,53,29
T_04_03,799,148.911687374115,3.823529411764706,294.0137672090113,291.5732165206508,264,283,65,17
U_02_01,28278,1253.785918354988,0.6598360655737705,322.21748355612135,109.46240893981187,239,0,161,244
U_02_01,4914,356.1492745876312,1.0609756097560976,35.836996336996336,43.71062271062271,0,2,87,82
U_02_01,5801,323.3208476305008,0.8762886597938144,203.0380968798483,47.94363040855025,160,4,85,97
U_02_01,2469,242.0660148859024,1.0461538461538462,123.49291211016606,55.93033616848927,89,17,68,65
U_02_01,1873,244.0660148859024,0.75,22.70848905499199,117.81046449546183,0,87,48,64
U_02_01,37177,1478.052945137024,1.2206572769953052,136.570487129139,209.1280092530328,0,87,260,213
U_02_01,6571,372.2497806549072,1.4615384615384615,348.7942474509207,264.23740678739915,286,222,114,78
U_03_02,4727,420.2914105653763,1.4722222222222223,107.77427543896763,28.174529299767293,49,0,106,72
U_03_02,2412,215.19595789909363,1.489795918367347,211.1148424543947,19.83167495854063,177,0,73,49
U_03_02,1488,162.95331728458405,0.65,354.82862903225805,46.14247311827957,336,21,39,60
U_03_02,4124,424.23253548145294,1.0930232558139534,33.98787584869059,67.59772065955383,0,22,94,86
U_03_02,33015,1540.7219922542572,0.8544776119402985,287.65097682871425,187.61184310162048,171,32,229,268
U_03_02,2330,301.6812388896942,0.29310344827586204,388.3635193133047,94.12145922746781,366,32,34,116
U_03_02,3514,273.6639939546585,0.8831168831168831,189.37990893568582,95.06459874786567,156,55,68,77
U_03_02,853,163.58073329925537,0.782608695652174,339.20750293083233,94.72567409144197,321,71,36,46
U_03_02,4067,463.83051323890686,1.1573033707865168,70.83599704942218,120.93828374723384,21,75,103,89
U_03_02,5050,373.8893897533417,0.8775510204081632,138.03267326732674,173.59683168316832,92,130,86,98
U_03_02,636,111.39696800708771,0.8571428571428571,13.825471698113208,170.04716981132074,1,151,30,35
U_03_02,7596,509.26197361946106,0.9017857142857143,46.734992101105846,235.58715113217482,0,181,101,112
U_03_02,3247,291.7228692770004,1.3432835820895523,135.99291653834308,272.90144748999074,80,233,90,67
U_03_02,932,134.81118202209473,2.24,303.9442060085837,288.14592274678114,276,275,56,25
U_04_02,2966,235.23758816719055,1.15625,68.2403910991234,33.29703304113284,36,0,74,64
U_04_02,24055,1438.7392363548279,1.9192546583850931,240.13190604863854,63.21962170027022,91,0,309,161
U_04_02,755,115.84061932563782,1.0606060606060606,14.270198675496689,47.33112582781457,0,29,35,33
U_04_02,6582,340.5340505838394,0.8962264150943396,92.56715284108174,122.96247341233668,47,67,95,106
U_04_02,9454,509.2447282075882,0.5529411764705883,361.63010365982655,146.79553628093927,305,74,94,170
U_04_02,4665,375.3208485841751,0.6341463414634146,29.89710610932476,204.23815648445873,0,136,78,123
U_04_02,8019,460.9604570865631,1.2061855670103092,257.1392941763312,195.29193166230203,200,149,117,97
U_04_02,2018,209.92387974262238,0.8125,105.00049554013876,218.32160555004955,81,186,52,64
U_04_02,3434,254.55129635334015,0.8125,174.82498543972045,226.100757134537,141,189,65,80
U_04_02,2042,183.43859827518463,0.85,344.39471106758083,261.84769833496574,321,232,51,60
U_04_02,1485,159.88224983215332,0.9387755102040817,17.06801346801347,273.88282828282826,0,248,46,49
U_04_02,3394,299.2792184352875,2.0588235294117645,132.40512669416617,279.4496169711255,87,249,105,51
U_04_02,3198,236.50966584682465,1.6326530612244898,272.92808005003127,276.5081300813008,234,251,80,49
